/* DATA DESCRIPTION:
Citation:	Roscher, Christiane; Schulze, Ernst-Detlef; Weisser, Wolfgang (2016): Aboveground plant biomass from the Jena Experiment (Monocultures, year 2002). PANGAEA, https://doi.org/10.1594/PANGAEA.866311, 
	In: Weigelt, Alexandra; De Luca, Enrica; Roscher, Christiane; Temperton, Vicky; Buchmann, Nina; Fischer, Markus; Scherer-Lorenzen, Michael; Schmid, Bernhard; Schulze, Ernst-Detlef; Weisser, Wolfgang; Luo, Guangjuan; Meyer, Sebastian Tobias (2016): Collection of aboveground community and species-specific plant biomass from the Jena Experiment (time series since 2002). PANGAEA, https://doi.org/10.1594/PANGAEA.866358
Abstract:	This data set contains aboveground plant biomass in 2002 (Sown plant community; measured in biomass as dry weight) of the monoculture plots of a large grassland biodiversity experiment (the Jena Experiment). In the monoculture plots the biomass of the sown plant community contains only a single species per plot and this species is a different one for each plot. Which species has been sown in which plot is stated in the plot information table for monocultures (see further details below). The monoculture plots of 3.5 x 3.5 m were established for all of the 60 plant species of the Jena Experiment species pool with two replicates per species. These 60 species comprising the species pool of the Jena Experiment belong to four functional groups (grasses, legumes, tall and small herbs). Plots were sown in May 2002 and are since maintained by bi-annual weeding and mowing. 
	Aboveground plant biomass was harvested twice in 2002 just prior to mowing (during peak standing biomass in early June and in late August) on all experimental plots of the monocultures. This was done by clipping the vegetation at 3 cm above ground in 2 rectangles of 0.2 x 0.5 m per plot. The location of these rectangles was assigned prior to each harvest by random selection of coordinates within the core area of the plots (i.e. excluding an outer edge of 0.5 m). The positions of the rectangles within plots were identical for all plots. From the harvested biomass only the separated biomass of the sown plant species was kept. All biomass was dried to constant weight (70°C, >= 48 h) and weighed. The data for individual subsamples (i.e. rectangles) and the mean over samples for all biomass measures are given.
Related to:	Heisse, Katrin; Roscher, Christiane; Schumacher, Jens; Schulze, Ernst-Detlef (2007): Establishment of grassland species in monocultures: different strategies lead to success. Oecologia, 152(3), 435-447, https://doi.org/10.1007/s00442-007-0666-6
	Marquard, Elisabeth; Schmid, Bernhard; Roscher, Christiane; De Luca, Enrica; Nadrowski, Karin; Weisser, Wolfgang; Weigelt, Alexandra (2013): Changes in the Abundance of Grassland Species in Monocultures versus Mixtures and Their Relation to Biodiversity Effects. PLoS ONE, 8(9), e75599, https://doi.org/10.1371/journal.pone.0075599
	Marquard, Elisabeth; Weigelt, Alexandra; Roscher, Christiane; Gubsch, Marlén; Lipowsky, Annett; Schmid, Bernhard (2009): Positive biodiversity-productivity relationship due to increased plant density. Journal of Ecology, 97(4), 696-704, https://doi.org/10.1111/j.1365-2745.2009.01521.x
	Marquard, Elisabeth; Weigelt, Alexandra; Temperton, Vicky; Roscher, Christiane; Schumacher, Jens; Buchmann, Nina; Fischer, Markus; Weisser, Wolfgang; Schmid, Bernhard (2009): Plant species richness and functional composition drive overyielding in a six-year grassland experiment. Ecology, 90(12), 3290-3302, https://doi.org/10.1890/09-0069.1
	Roscher, Christiane; Schmid, Bernhard; Buchmann, Nina; Weigelt, Alexandra; Schulze, Ernst-Detlef (2010): Legume species differ in the responses of their functional traits to plant diversity. Oecologia, 165(2), 437-452, https://doi.org/10.1007/s00442-010-1735-9
	Roscher, Christiane; Schumacher, Jens; Lipowsky, Annett; Gubsch, Marlén; Weigelt, Alexandra; Pompe, Sven; Kolle, Olaf; Buchmann, Nina; Schmid, Bernhard; Schulze, Ernst-Detlef (2013): A functional trait-based approach to understand community assembly and diversity-productivity relationships over 7 years in experimental grasslands. Perspectives in Plant Ecology Evolution and Systematics, 15(3), 139-149, https://doi.org/10.1016/j.ppees.2013.02.004
	Roscher, Christiane; Temperton, Vicky; Scherer-Lorenzen, Michael; Schmid, Bernhard; Schmitz, Martin; Schumacher, Jens; Buchmann, Nina; Weisser, Wolfgang; Schulze, Ernst-Detlef (2005): Overyielding in experimental grassland communities - irrespective of species pool or spatial scale. Ecology Letters, 8(4), 419-429, https://doi.org/10.1111/j.1461-0248.2005.00736.x
Further details:	Plot information of the Jena Monoculture Experiment (URI: http://store.pangaea.de/Publications/Jena_Experiment/PlotInformationSmallMonos.txt)
	Roscher, Christiane; Schumacher, Jens; Baade, Jussi; Wilcken, Sara; Gleixner, Gerd; Weisser, Wolfgang; Schmid, Bernhard; Schulze, Ernst-Detlef (2004): The role of biodiversity for element cycling and trophic interactions: an experimental approach in a grassland community. Basic and Applied Ecology, 5(2), 107-121, https://doi.org/10.1078/1439-1791-00216
Project(s):	The Jena Experiment (JenExp) (URI: http://www.the-jena-experiment.de/)
Coverage:	LATITUDE: 50.946100 * LONGITUDE: 11.611300
	DATE/TIME START: 2002-01-01T00:00:00 * DATE/TIME END: 2002-12-31T00:00:00
	MINIMUM HEIGHT above ground: 0.5 m * MAXIMUM HEIGHT above ground: 0.5 m
Event(s):	JenExp_2002 (Jena Experiment 2002) * LATITUDE: 50.946100 * LONGITUDE: 11.611300 * DATE/TIME START: 2002-01-01T00:00:00 * DATE/TIME END: 2002-12-31T00:00:00 * LOCATION: Thuringia, Germany * DEVICE: Experiment (EXP)
Comment:	The monoculture data belongs to the Jena Experiment data set representing all species sown in the main experiment on the field site of the Jena Experiment. 
	There are two types of missing values contained in the dataset. Empty cells represent missing values that result from the design of the experiment when the respective value does not occur and could thus not be measured. For example, the columns of half of the cells are left blank since 2008 when on the plot replicates was given up. Missing values that resulted from methodological problems, sampling errors, or lost samples/data are marked with "-9999".
	This datasets is part of a collection of time series of biomass measurements in the Jena Experiment since 2002 (doi:10.1594/PANGAEA.866358). Similar data from other experiments (e.g. Main Experiment, Dominance Experiment; see details above), other years, or other methods quantifying related data might be available in this collection.
Parameter(s):	Experimental plot (Experimental plot) * COMMENT: Detailed explanations of plots and the plant diversity gradient are provided in the section further details.
	Height above ground, minimum [m] (Height min) * COMMENT: Soil surface
	Height above ground, maximum [m] (Height max) * COMMENT: rough approximation of maximum vegetation height
	HEIGHT above ground [m] (Height) * GEOCODE * COMMENT: Average of min and max value
	Date/time start (Date/time start) * COMMENT: of sampling campaign
	Date/time end (Date/time end) * COMMENT: of sampling campaign
	Replicate (Replicate) * COMMENT: Speciefies if multiple samples per plot have been taken and are provided in the data file.
	Sown plant community, biomass as dry weight [g/m**2] (Sown plant biom) * COMMENT: Measured on plot level
License:	Creative Commons Attribution 3.0 Unported (CC-BY)
Size:	2477 data points
*/
Experimental plot	Height min [m]	Height max [m]	Height [m]	Date/time start	Date/time end	Replicate	Sown plant biom [g/m**2]
B2B008	0	1	0.5	2002-09-03	2002-09-13	mean	384.00
B2B014	0	1	0.5	2002-09-03	2002-09-13	1	138.00
B2B014	0	1	0.5	2002-09-03	2002-09-13	2	101.00
B2B014	0	1	0.5	2002-09-03	2002-09-13	mean	120.00
B2B016	0	1	0.5	2002-09-03	2002-09-13	1	401.00
B2B016	0	1	0.5	2002-09-03	2002-09-13	2	458.00
B2B016	0	1	0.5	2002-09-03	2002-09-13	mean	429.00
B2B017	0	1	0.5	2002-09-03	2002-09-13	1	62.00
B2B017	0	1	0.5	2002-09-03	2002-09-13	2	79.00
B2B017	0	1	0.5	2002-09-03	2002-09-13	mean	70.00
B2B020	0	1	0.5	2002-09-03	2002-09-13	1	653.00
B2B020	0	1	0.5	2002-09-03	2002-09-13	2	355.00
B2B020	0	1	0.5	2002-09-03	2002-09-13	mean	504.00
B2B022	0	1	0.5	2002-09-03	2002-09-13	1	388.00
B2B022	0	1	0.5	2002-09-03	2002-09-13	2	379.00
B2B022	0	1	0.5	2002-09-03	2002-09-13	mean	383.00
B2B028	0	1	0.5	2002-09-03	2002-09-13	1	44.00
B2B028	0	1	0.5	2002-09-03	2002-09-13	2	107.00
B2B028	0	1	0.5	2002-09-03	2002-09-13	mean	76.00
B2B037	0	1	0.5	2002-09-03	2002-09-13	1	
B2B037	0	1	0.5	2002-09-03	2002-09-13	2	
B2B037	0	1	0.5	2002-09-03	2002-09-13	mean	
B2B038	0	1	0.5	2002-09-03	2002-09-13	1	91.00
B2B038	0	1	0.5	2002-09-03	2002-09-13	2	269.00
B2B038	0	1	0.5	2002-09-03	2002-09-13	mean	180.00
B2B041	0	1	0.5	2002-09-03	2002-09-13	1	29.00
B2B041	0	1	0.5	2002-09-03	2002-09-13	2	31.00
B2B041	0	1	0.5	2002-09-03	2002-09-13	mean	30.00
B2B043	0	1	0.5	2002-09-03	2002-09-13	1	50.00
B2B043	0	1	0.5	2002-09-03	2002-09-13	2	106.00
B2B043	0	1	0.5	2002-09-03	2002-09-13	mean	78.00
B2B045	0	1	0.5	2002-09-03	2002-09-13	1	
B2B045	0	1	0.5	2002-09-03	2002-09-13	2	
B2B045	0	1	0.5	2002-09-03	2002-09-13	mean	
B2B047	0	1	0.5	2002-09-03	2002-09-13	1	58.00
B2B047	0	1	0.5	2002-09-03	2002-09-13	2	32.00
B2B047	0	1	0.5	2002-09-03	2002-09-13	mean	45.00
B2B052	0	1	0.5	2002-09-03	2002-09-13	1	472.00
B2B052	0	1	0.5	2002-09-03	2002-09-13	2	384.00
B2B052	0	1	0.5	2002-09-03	2002-09-13	mean	428.00
B2B057	0	1	0.5	2002-09-03	2002-09-13	1	505.00
B2B057	0	1	0.5	2002-09-03	2002-09-13	2	361.00
B2B057	0	1	0.5	2002-09-03	2002-09-13	mean	433.00
B2B058	0	1	0.5	2002-09-03	2002-09-13	1	
B2B058	0	1	0.5	2002-09-03	2002-09-13	2	
B2B058	0	1	0.5	2002-09-03	2002-09-13	mean	
B2B061	0	1	0.5	2002-09-03	2002-09-13	1	316.00
B2B061	0	1	0.5	2002-09-03	2002-09-13	2	441.00
B2B061	0	1	0.5	2002-09-03	2002-09-13	mean	379.00
B2B062	0	1	0.5	2002-09-03	2002-09-13	1	64.00
B2B062	0	1	0.5	2002-09-03	2002-09-13	2	68.00
B2B062	0	1	0.5	2002-09-03	2002-09-13	mean	66.00
B2B066	0	1	0.5	2002-09-03	2002-09-13	1	318.00
B2B066	0	1	0.5	2002-09-03	2002-09-13	2	129.00
B2B066	0	1	0.5	2002-09-03	2002-09-13	mean	223.00
B2B073	0	1	0.5	2002-09-03	2002-09-13	1	123.00
B2B073	0	1	0.5	2002-09-03	2002-09-13	2	54.00
B2B073	0	1	0.5	2002-09-03	2002-09-13	mean	89.00
B2B075	0	1	0.5	2002-09-03	2002-09-13	1	257.00
B2B075	0	1	0.5	2002-09-03	2002-09-13	2	164.00
B2B075	0	1	0.5	2002-09-03	2002-09-13	mean	211.00
B2B076	0	1	0.5	2002-09-03	2002-09-13	1	148.00
B2B076	0	1	0.5	2002-09-03	2002-09-13	2	101.00
B2B076	0	1	0.5	2002-09-03	2002-09-13	mean	124.00
B2B077	0	1	0.5	2002-09-03	2002-09-13	1	605.00
B2B077	0	1	0.5	2002-09-03	2002-09-13	2	386.00
B2B077	0	1	0.5	2002-09-03	2002-09-13	mean	495.00
B2B084	0	1	0.5	2002-09-03	2002-09-13	1	274.00
B2B084	0	1	0.5	2002-09-03	2002-09-13	2	174.00
B2B084	0	1	0.5	2002-09-03	2002-09-13	mean	224.00
B2B086	0	1	0.5	2002-09-03	2002-09-13	1	
B2B086	0	1	0.5	2002-09-03	2002-09-13	2	
B2B086	0	1	0.5	2002-09-03	2002-09-13	mean	
B2B089	0	1	0.5	2002-09-03	2002-09-13	1	178.00
B2B089	0	1	0.5	2002-09-03	2002-09-13	2	186.00
B2B089	0	1	0.5	2002-09-03	2002-09-13	mean	182.00
B2B094	0	1	0.5	2002-09-03	2002-09-13	1	
B2B094	0	1	0.5	2002-09-03	2002-09-13	2	
B2B094	0	1	0.5	2002-09-03	2002-09-13	mean	
B2B095	0	1	0.5	2002-09-03	2002-09-13	1	88.00
B2B095	0	1	0.5	2002-09-03	2002-09-13	2	106.00
B2B095	0	1	0.5	2002-09-03	2002-09-13	mean	97.00
B3B002	0	1	0.5	2002-09-03	2002-09-13	1	337.00
B3B002	0	1	0.5	2002-09-03	2002-09-13	2	498.00
B3B002	0	1	0.5	2002-09-03	2002-09-13	mean	418.00
B3B005	0	1	0.5	2002-09-03	2002-09-13	1	
B3B005	0	1	0.5	2002-09-03	2002-09-13	2	
B3B005	0	1	0.5	2002-09-03	2002-09-13	mean	
B3B008	0	1	0.5	2002-09-03	2002-09-13	1	484.00
B3B008	0	1	0.5	2002-09-03	2002-09-13	2	325.00
B3B008	0	1	0.5	2002-09-03	2002-09-13	mean	405.00
B3B010	0	1	0.5	2002-09-03	2002-09-13	1	184.00
B3B010	0	1	0.5	2002-09-03	2002-09-13	2	88.00
B3B010	0	1	0.5	2002-09-03	2002-09-13	mean	136.00
B3B011	0	1	0.5	2002-09-03	2002-09-13	1	409.00
B3B011	0	1	0.5	2002-09-03	2002-09-13	2	421.00
B3B011	0	1	0.5	2002-09-03	2002-09-13	mean	415.00
B3B012	0	1	0.5	2002-09-03	2002-09-13	1	552.00
B3B012	0	1	0.5	2002-09-03	2002-09-13	2	477.00
B3B012	0	1	0.5	2002-09-03	2002-09-13	mean	515.00
B3B014	0	1	0.5	2002-09-03	2002-09-13	1	117.00
B3B014	0	1	0.5	2002-09-03	2002-09-13	2	22.00
B3B014	0	1	0.5	2002-09-03	2002-09-13	mean	69.00
B3B026	0	1	0.5	2002-09-03	2002-09-13	1	281.00
B3B026	0	1	0.5	2002-09-03	2002-09-13	2	294.00
B3B026	0	1	0.5	2002-09-03	2002-09-13	mean	287.00
B3B032	0	1	0.5	2002-09-03	2002-09-13	1	35.00
B3B032	0	1	0.5	2002-09-03	2002-09-13	2	122.00
B3B032	0	1	0.5	2002-09-03	2002-09-13	mean	78.00
B3B034	0	1	0.5	2002-09-03	2002-09-13	1	374.00
B3B034	0	1	0.5	2002-09-03	2002-09-13	2	340.00
B3B034	0	1	0.5	2002-09-03	2002-09-13	mean	357.00
B3B035	0	1	0.5	2002-09-03	2002-09-13	1	0.00
B3B035	0	1	0.5	2002-09-03	2002-09-13	2	0.00
B3B035	0	1	0.5	2002-09-03	2002-09-13	mean	0.00
B3B038	0	1	0.5	2002-09-03	2002-09-13	1	142.00
B3B038	0	1	0.5	2002-09-03	2002-09-13	2	238.00
B3B038	0	1	0.5	2002-09-03	2002-09-13	mean	190.00
B3B039	0	1	0.5	2002-09-03	2002-09-13	1	238.00
B3B039	0	1	0.5	2002-09-03	2002-09-13	2	251.00
B3B039	0	1	0.5	2002-09-03	2002-09-13	mean	244.00
B3B040	0	1	0.5	2002-09-03	2002-09-13	1	244.00
B3B040	0	1	0.5	2002-09-03	2002-09-13	2	397.00
B3B040	0	1	0.5	2002-09-03	2002-09-13	mean	321.00
B3B042	0	1	0.5	2002-09-03	2002-09-13	1	0.00
B3B042	0	1	0.5	2002-09-03	2002-09-13	2	8.00
B3B042	0	1	0.5	2002-09-03	2002-09-13	mean	4.00
B3B045	0	1	0.5	2002-09-03	2002-09-13	1	
B3B045	0	1	0.5	2002-09-03	2002-09-13	2	
