/* DATA DESCRIPTION:
Citation:	Weisser, Wolfgang; Weigelt, Alexandra (2015): Aboveground community and species-specific plant biomass from the Jena Experiment (Main Experiment, year 2007). PANGAEA, https://doi.org/10.1594/PANGAEA.846583, 
	DATE/TIME START: 2007-01-01T00:00:00 * DATE/TIME END: 2007-12-31T00:00:00
	MINIMUM HEIGHT above ground: 0.485 m * MAXIMUM HEIGHT above ground: 0.485 m
Event(s):	JenExp_2007 (Jena Experiment 2007) * LATITUDE: 50.946100 * LONGITUDE: 11.611300 * DATE/TIME START: 2007-01-01T00:00:00 * DATE/TIME END: 2007-12-31T00:00:00 * LOCATION: Thuringia, Germany * DEVICE: Experiment (EXP)
Comment:	The main experiment on the field site of the Jena Experiment comprises a split-plot design in which additional treatments (e.g. no weeding allowing for invasion of other species, or application of fertilizer) have been applied to subplots along the outer margin of the plots (see Treatment description in the section "further details"). While in this dataset only data from the core area (mown and weeding of all none-sown species twice a year, no additional treatments) is reported, all potential treatments are listed as the first parameters in the data file to guarantee compatibility with other datasets that include different treatments. 
	There are two types of missing values contained in the dataset. Empty cells represent missing values that result from the design of the experiment when the respective value does not occur and could thus not be measured. For example, in the columns of species-specific biomass cells are left blank, when the species was not sown into the respective plot. Missing values that resulted from methodological problems, sampling errors, or lost samples/data are marked with "-9999".
	To calculate plot and annual means from the species specific biomass given per subsample it is important to be aware of the special missing values in the data set. Plots with single missing values indicated by "-9999", result in a difference between the following means: (1) first sum up species specific biomass per subsample for all contained species to calculated a sown species community biomass per subsample and then average the values over the subsamples per plot or (2) first average species specific biomass over subplots to get an average species specific biomass per plot and then sum these averages for all contained species to get an overall plot mean. 
	For the species specific biomass only the values of the individual subsamples and no means are given. 
	This datasets is part of a time series of biomass measurements in the Main Experiment since 2002 (doi:10.1594/PANGAEA.866358).
Parameter(s):	Experimental plot (Experimental plot) * COMMENT: Detailed explanations of plots and the plant diversity gradient are provided in the section "further details".
	Height above ground, minimum [m] (Height min) * COMMENT: Vegetation was cut in 3cm above the soil surface.
	Height above ground, maximum [m] (Height max) * COMMENT: Rough approximation of maximum vegetation height
	HEIGHT above ground [m] (Height) * GEOCODE * COMMENT: Average of min and max value
	Date/time start (Date/time start) * COMMENT: Of sampling campaign
	Date/time end (Date/time end) * COMMENT: Of sampling campaign
	Replicate (Replicate) * COMMENT: Speciefies if multiple samples per plot have been taken and are provided in the data file.
	Treatment: mowing (Treat mow) * COMMENT: Detailed explanations of treatments are provided in the section "further details".
	Treatment: weeding (Treat weed) * COMMENT: Detailed explanations of treatments are provided in the section "further details".
	Treatment: weeding history (Treat weed hist) * COMMENT: Detailed explanations of treatments are provided in the section "further details".
	Treatment: seed addition (Treat seed add) * COMMENT: Detailed explanations of treatments are provided in the section "further details".
	Treatment: fertilizing (Treat fert) * COMMENT: Detailed explanations of treatments are provided in the section "further details".
	Treatment: drought (Treat drought) * COMMENT: Detailed explanations of treatments are provided in the section "further details".
	Treatment: above ground: pesticide (Treat above ground pest) * COMMENT: Detailed explanations of treatments are provided in the section "further details".
	Treatment: below pesticide (Treat below pest) * COMMENT: Detailed explanations of treatments are provided in the section "further details".
	Treatment: molluscide (Treat mollus) * COMMENT: Detailed explanations of treatments are provided in the section "further details".
	Treatment: nematicide (Treat nema) * COMMENT: Detailed explanations of treatments are provided in the section "further details".
	Treatment: eartworm exclosure (Treat eartworm excl) * COMMENT: Detailed explanations of treatments are provided in the section "further details".
	Treatment: phytometers (Treat phyto) * COMMENT: Detailed explanations of treatments are provided in the section "further details".
	Treatment: special (Treat special) * COMMENT: Detailed explanations of treatments are provided in the section "further details".
	Dead plant material, biomass as dry weight [g/m**2] (Dead plant mat biom) * METHOD: Dried biomass sample * COMMENT: Measured on plot level
	Sown plant community, biomass as dry weight [g/m**2] (Sown plant biom) * METHOD: Dried biomass sample * COMMENT: Measured on plot level
	Weeds plant community, biomass as dry weight [g/m**2] (Weeds biom) * METHOD: Dried biomass sample * COMMENT: Measured on plot level
	Unidentified plant material, biomass as dry weight [g/m**2] (Unid plant mat biom) * METHOD: Dried biomass sample * COMMENT: Measured on plot level
	Heracleum sphondylium, biomass as dry weight [g/m**2] (H. sphondylium biom) * METHOD: Dried biomass sample * COMMENT: Measured on species level
	Knautia arvensis, biomass as dry weight [g/m**2] (K. arvensis biom) * METHOD: Dried biomass sample * COMMENT: Measured on species level
	Leucanthemum vulgare, biomass as dry weight [g/m**2] (L. vulgare biom) * METHOD: Dried biomass sample * COMMENT: Measured on species level
	Alopecurus pratensis, biomass as dry weight [g/m**2] (A. pratensis biom) * METHOD: Dried biomass sample * COMMENT: Measured on species level
	Anthoxanthum odoratum, biomass as dry weight [g/m**2] (A. odoratum biom) * METHOD: Dried biomass sample * COMMENT: Measured on species level
	Arrhenatherum elatius, biomass as dry weight [g/m**2] (A. elatius biom) * METHOD: Dried biomass sample * COMMENT: Measured on species level
	Avenula pubescens, biomass as dry weight [g/m**2] (A. pubescens biom) * METHOD: Dried biomass sample * COMMENT: Measured on species level
	Bromus erectus, biomass as dry weight [g/m**2] (B. erectus biom) * METHOD: Dried biomass sample * COMMENT: Measured on species level
	Bromus hordeaceus, biomass as dry weight [g/m**2] (B. hordeaceus biom) * METHOD: Dried biomass sample * COMMENT: Measured on species level
	Cynosurus cristatus, biomass as dry weight [g/m**2] (C. cristatus biom) * METHOD: Dried biomass sample * COMMENT: Measured on species level
	Dactylis glomerata, biomass as dry weight [g/m**2] (D. glomerata biom) * METHOD: Dried biomass sample * COMMENT: Measured on species level
	Festuca pratensis, biomass as dry weight [g/m**2] (F. pratensis biom) * METHOD: Dried biomass sample * COMMENT: Measured on species level
	Festuca rubra, biomass as dry weight [g/m**2] (F. rubra biom) * METHOD: Dried biomass sample * COMMENT: Measured on species level
	Holcus lanatus, biomass as dry weight [g/m**2] (H. lanatus biom) * METHOD: Dried biomass sample * COMMENT: Measured on species level
	Luzula campestris, biomass as dry weight [g/m**2] (L. campestris biom) * METHOD: Dried biomass sample * COMMENT: Measured on species level
	Phleum pratense, biomass as dry weight [g/m**2] (P. pratense biom) * METHOD: Dried biomass sample * COMMENT: Measured on species level
	Poa pratensis, biomass as dry weight [g/m**2] (P. pratensis biom) * METHOD: Dried biomass sample * COMMENT: Measured on species level
	Poa trivialis, biomass as dry weight [g/m**2] (P. trivialis biom) * METHOD: Dried biomass sample * COMMENT: Measured on species level
	Trisetum flavescens, biomass as dry weight [g/m**2] (T. flavescens biom) * METHOD: Dried biomass sample * COMMENT: Measured on species level
	Ajuga reptans, biomass as dry weight [g/m**2] (A. reptans biom) * METHOD: Dried biomass sample * COMMENT: Measured on species level
	Bellis perennis, biomass as dry weight [g/m**2] (B. perennis biom) * METHOD: Dried biomass sample * COMMENT: Measured on species level
	Glechoma hederacea, biomass as dry weight [g/m**2] (G. hederacea biom) * METHOD: Dried biomass sample * COMMENT: Measured on species level
	Leontodon autumnalis, biomass as dry weight [g/m**2] (L. autumnalis biom) * METHOD: Dried biomass sample * COMMENT: Measured on species level
	Leontodon hispidus, biomass as dry weight [g/m**2] (L. hispidus biom) * METHOD: Dried biomass sample * COMMENT: Measured on species level
	Plantago lanceolata, biomass as dry weight [g/m**2] (P. lanceolata biom) * METHOD: Dried biomass sample * COMMENT: Measured on species level
	Plantago media, biomass as dry weight [g/m**2] (P. media biom) * METHOD: Dried biomass sample * COMMENT: Measured on species level
	Primula veris, biomass as dry weight [g/m**2] (P. veris biom) * METHOD: Dried biomass sample * COMMENT: Measured on species level
	Prunella vulgaris, biomass as dry weight [g/m**2] (P. vulgaris biom) * METHOD: Dried biomass sample * COMMENT: Measured on species level
	Ranunculus repens, biomass as dry weight [g/m**2] (R. repens biom) * METHOD: Dried biomass sample * COMMENT: Measured on species level
	Taraxacum officinale, biomass as dry weight [g/m**2] (T. officinale biom) * METHOD: Dried biomass sample * COMMENT: Measured on species level
	Veronica chamaedrys, biomass as dry weight [g/m**2] (V. chamaedrys biom) * METHOD: Dried biomass sample * COMMENT: Measured on species level
	Achillea millefolium, biomass as dry weight [g/m**2] (A. millefolium biom) * METHOD: Dried biomass sample * COMMENT: Measured on species level
	Anthriscus sylvestris, biomass as dry weight [g/m**2] (A. sylvestris biom) * METHOD: Dried biomass sample * COMMENT: Measured on species level
	Campanula patula, biomass as dry weight [g/m**2] (C. patula biom) * METHOD: Dried biomass sample * COMMENT: Measured on species level
	Carum carvi, biomass as dry weight [g/m**2] (C. carvi biom) * METHOD: Dried biomass sample * COMMENT: Measured on species level
	Cardamine pratensis, biomass as dry weight [g/m**2] (C. pratensis biom) * METHOD: Dried biomass sample * COMMENT: Measured on species level
	Centaurea jacea, biomass as dry weight [g/m**2] (C. jacea biom) * METHOD: Dried biomass sample * COMMENT: Measured on species level
	Cirsium oleraceum, biomass as dry weight [g/m**2] (C. oleraceum biom) * METHOD: Dried biomass sample * COMMENT: Measured on species level
	Crepis biennis, biomass as dry weight [g/m**2] (C. biennis biom) * METHOD: Dried biomass sample * COMMENT: Measured on species level
	Daucus carota, biomass as dry weight [g/m**2] (D. carota biom) * METHOD: Dried biomass sample * COMMENT: Measured on species level
	Galium mollugo, biomass as dry weight [g/m**2] (G. mollugo biom) * METHOD: Dried biomass sample * COMMENT: Measured on species level
	Geranium pratense, biomass as dry weight [g/m**2] (G. pratense biom) * METHOD: Dried biomass sample * COMMENT: Measured on species level
	Pastinaca sativa, biomass as dry weight [g/m**2] (P. sativa biom) * METHOD: Dried biomass sample * COMMENT: Measured on species level
	Pimpinella major, biomass as dry weight [g/m**2] (P. major biom) * METHOD: Dried biomass sample * COMMENT: Measured on species level
	Ranunculus acris, biomass as dry weight [g/m**2] (R. acris biom) * METHOD: Dried biomass sample * COMMENT: Measured on species level
	Rumex acetosa, biomass as dry weight [g/m**2] (R. acetosa biom) * METHOD: Dried biomass sample * COMMENT: Measured on species level
	Sanguisorba officinalis, biomass as dry weight [g/m**2] (S. officinalis biom) * METHOD: Dried biomass sample * COMMENT: Measured on species level
	Tragopogon pratensis, biomass as dry weight [g/m**2] (T. pratensis biom) * METHOD: Dried biomass sample * COMMENT: Measured on species level
	Lathyrus pratensis, biomass as dry weight [g/m**2] (L. pratensis biom) * METHOD: Dried biomass sample * COMMENT: Measured on species level
	Lotus corniculatus, biomass as dry weight [g/m**2] (L. corniculatus biom) * METHOD: Dried biomass sample * COMMENT: Measured on species level
	Medicago lupulina, biomass as dry weight [g/m**2] (M. lupulina biom) * METHOD: Dried biomass sample * COMMENT: Measured on species level
	Medicago x varia, biomass as dry weight [g/m**2] (M. x varia biom) * METHOD: Dried biomass sample * COMMENT: Measured on species level
	Onobrychis viciifolia, biomass as dry weight [g/m**2] (O. viciifolia biom) * METHOD: Dried biomass sample * COMMENT: Measured on species level
	Trifolium campestre, biomass as dry weight [g/m**2] (T. campestre biom) * METHOD: Dried biomass sample * COMMENT: Measured on species level
	Trifolium dubium, biomass as dry weight [g/m**2] (T. dubium biom) * METHOD: Dried biomass sample * COMMENT: Measured on species level
	Trifolium fragiferum, biomass as dry weight [g/m**2] (T. fragiferum biom) * METHOD: Dried biomass sample * COMMENT: Measured on species level
	Trifolium hybridum, biomass as dry weight [g/m**2] (T. hybridum biom) * METHOD: Dried biomass sample * COMMENT: Measured on species level
	Trifolium pratense, biomass as dry weight [g/m**2] (T. pratense biom) * METHOD: Dried biomass sample * COMMENT: Measured on species level
	Trifolium repens, biomass as dry weight [g/m**2] (T. repens biom) * METHOD: Dried biomass sample * COMMENT: Measured on species level
	Vicia cracca, biomass as dry weight [g/m**2] (V. cracca biom) * METHOD: Dried biomass sample * COMMENT: Measured on species level
License:	Creative Commons Attribution 3.0 Unported (CC-BY)
Size:	21902 data points
*/
Experimental plot	Height min [m]	Height max [m]	Height [m]	Date/time start	Date/time end	Replicate	Treat mow	Treat weed	Treat weed hist	Treat seed add	Treat fert	Treat drought	Treat above ground pest	Treat below pest	Treat mollus	Treat nema	Treat eartworm excl	Treat phyto	Treat special	Dead plant mat biom [g/m**2]	Sown plant biom [g/m**2]	Weeds biom [g/m**2]	Unid plant mat biom [g/m**2]	H. sphondylium biom [g/m**2]	K. arvensis biom [g/m**2]	L. vulgare biom [g/m**2]	A. pratensis biom [g/m**2]	A. odoratum biom [g/m**2]	A. elatius biom [g/m**2]	A. pubescens biom [g/m**2]	B. erectus biom [g/m**2]	B. hordeaceus biom [g/m**2]	C. cristatus biom [g/m**2]	D. glomerata biom [g/m**2]	F. pratensis biom [g/m**2]	F. rubra biom [g/m**2]	H. lanatus biom [g/m**2]	L. campestris biom [g/m**2]	P. pratense biom [g/m**2]	P. pratensis biom [g/m**2]	P. trivialis biom [g/m**2]	T. flavescens biom [g/m**2]	A. reptans biom [g/m**2]	B. perennis biom [g/m**2]	G. hederacea biom [g/m**2]	L. autumnalis biom [g/m**2]	L. hispidus biom [g/m**2]	P. lanceolata biom [g/m**2]	P. media biom [g/m**2]	P. veris biom [g/m**2]	P. vulgaris biom [g/m**2]	R. repens biom [g/m**2]	T. officinale biom [g/m**2]	V. chamaedrys biom [g/m**2]	A. millefolium biom [g/m**2]	A. sylvestris biom [g/m**2]	C. patula biom [g/m**2]	C. carvi biom [g/m**2]	C. pratensis biom [g/m**2]	C. jacea biom [g/m**2]	C. oleraceum biom [g/m**2]	C. biennis biom [g/m**2]	D. carota biom [g/m**2]	G. mollugo biom [g/m**2]	G. pratense biom [g/m**2]	P. sativa biom [g/m**2]	P. major biom [g/m**2]	R. acris biom [g/m**2]	R. acetosa biom [g/m**2]	S. officinalis biom [g/m**2]	T. pratensis biom [g/m**2]	L. pratensis biom [g/m**2]	L. corniculatus biom [g/m**2]	M. lupulina biom [g/m**2]	M. x varia biom [g/m**2]	O. viciifolia biom [g/m**2]	T. campestre biom [g/m**2]	T. dubium biom [g/m**2]	T. fragiferum biom [g/m**2]	T. hybridum biom [g/m**2]	T. pratense biom [g/m**2]	T. repens biom [g/m**2]	V. cracca biom [g/m**2]
B1A01	0.03	1	0.485	2007-05-01	2007-05-01	1	mown2	weededALL	AAAAA.A	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	10.500	523.600	153.200	6.800					13.100		83.800		0.000								22.600			0.000					283.400				0.000	1.400			0.000			0.000						22.200						0.000	37.000	57.100				0.000						3.000
B1A01	0.03	1	0.485	2007-05-01	2007-05-01	2	mown2	weededALL	AAAAA.A	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	10.600	519.300	116.200	3.000					17.300		0.000		0.000								8.100			0.000					322.000				0.400	0.300			0.000			0.000						24.300						0.000	99.500	31.400				0.000						16.000
B1A01	0.03	1	0.485	2007-05-01	2007-05-01	3	mown2	weededALL	AAAAA.A	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	4.000	510.300	99.000	0.000					0.000		19.100		13.300								0.000			0.000					265.900				0.000	0.500			0.000			0.000						32.600						0.000	113.800	25.600				0.000						39.500
B1A01	0.03	1	0.485	2007-05-01	2007-05-01	4	mown2	weededALL	AAAAA.A	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	17.600	563.300	131.500	0.000					0.000		12.500		0.000								6.900			0.000					278.000				0.000	3.300			0.000			0.000						28.000						0.000	144.200	82.600				0.700						7.100
B1A01	0.03	1	0.485	2007-05-01	2007-05-01	mean	mown2	weededALL	AAAAA.A	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	10.675	529.125	124.975	2.450																																																												
B1A01	0.03	1	0.485	2007-08-01	2007-08-01	1	mown2	weededALL	AAAAA.A	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	1.500	284.700	0.000	3.600					0.000		10.100		4.400								2.300			0.000					133.400				0.000	0.000			0.000			0.000						88.000						0.000	28.600	17.900				0.000						0.000
B1A01	0.03	1	0.485	2007-08-01	2007-08-01	2	mown2	weededALL	AAAAA.A	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	23.400	278.100	0.000	0.000					0.000		5.600		0.000								0.000			0.000					166.100				4.300	0.000			0.000			0.000						19.800						0.000	30.700	51.600				0.000						0.000
B1A01	0.03	1	0.485	2007-08-01	2007-08-01	3	mown2	weededALL	AAAAA.A	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	8.600	212.400	0.000	0.000					0.000		9.700		0.000								1.400			0.000					102.200				5.700	0.600			0.000			0.000						50.200						0.000	34.400	8.200				0.000						0.000
B1A01	0.03	1	0.485	2007-08-01	2007-08-01	mean	mown2	weededALL	AAAAA.A	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	11.167	258.400	0.000	1.200																																																												
B1A02	0.03	1	0.485	2007-05-01	2007-05-01	1	mown2	weededALL	AAAAA.A	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	5.610	176.890	112.200	15.500	30.400			95.200				14.590					26.680			0.390																			0.000										6.850		2.780													
B1A02	0.03	1	0.485	2007-05-01	2007-05-01	2	mown2	weededALL	AAAAA.A	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	6.910	201.800	68.100	0.000	24.200			59.200				32.300					56.300			12.600																			0.000										17.200		0.000													
B1A02	0.03	1	0.485	2007-05-01	2007-05-01	3	mown2	weededALL	AAAAA.A	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.760	87.980	6.610	0.000	14.000			33.200				0.000					29.400			5.400																			0.000										5.980		0.000													
B1A02	0.03	1	0.485	2007-05-01	2007-05-01	4	mown2	weededALL	AAAAA.A	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	4.530	238.930	76.200	0.000	87.100			30.800				16.830					61.000			20.300																			0.000										22.900		0.000													
B1A02	0.03	1	0.485	2007-05-01	2007-05-01	mean	mown2	weededALL	AAAAA.A	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	4.452	176.400	65.778	3.875																																																												
B1A02	0.03	1	0.485	2007-08-01	2007-08-01	1	mown2	weededALL	AAAAA.A	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	9.400	109.500	108.900	0.000	1.800			40.500				16.400					9.100			0.000																			0.000										41.700		0.000													
B1A02	0.03	1	0.485	2007-08-01	2007-08-01	2	mown2	weededALL	AAAAA.A	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	31.800	118.000	7.000	0.000	0.000			44.400				1.500					7.000			0.000																			0.000										42.100		23.000													
B1A02	0.03	1	0.485	2007-08-01	2007-08-01	3	mown2	weededALL	AAAAA.A	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	37.400	120.000	22.700	0.000	0.000			13.900				30.600					17.200			0.000																			0.000										51.400		6.900													
B1A02	0.03	1	0.485	2007-08-01	2007-08-01	mean	mown2	weededALL	AAAAA.A	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	26.200	115.833	31.167	0.000																																																												
B1A03	0.03	1	0.485	2007-05-01	2007-05-01	1	mown2	weededALL	AAAAA.A	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	8.850	615.980	42.300	0.000										0.000						1.510			167.300			4.570					2.400				135.100																			305.100	0.000									
B1A03	0.03	1	0.485	2007-05-01	2007-05-01	2	mown2	weededALL	AAAAA.A	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	8.210	355.210	17.600	0.000										0.000						178.600			56.700			4.650					0.000				87.400																			27.860	0.000									
B1A03	0.03	1	0.485	2007-05-01	2007-05-01	3	mown2	weededALL	AAAAA.A	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	5.490	396.150	168.900	0.000										0.470						63.100			71.000			2.450					3.130				63.100																			192.900	0.000									
B1A03	0.03	1	0.485	2007-05-01	2007-05-01	4	mown2	weededALL	AAAAA.A	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	8.980	509.040	55.300	6.690										0.000						66.100			197.800			1.220					2.320				70.200																			171.400	0.000									
B1A03	0.03	1	0.485	2007-05-01	2007-05-01	mean	mown2	weededALL	AAAAA.A	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	7.882	469.095	71.025	1.672																																																												
B1A03	0.03	1	0.485	2007-08-01	2007-08-01	1	mown2	weededALL	AAAAA.A	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	17.100	392.700	7.300	0.000										0.000						48.200			94.000			0.500					0.000				143.600																			106.400	0.000									
B1A03	0.03	1	0.485	2007-08-01	2007-08-01	2	mown2	weededALL	AAAAA.A	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	12.000	413.900	120.000	8.900										0.000						8.200			127.200			2.100					0.000				50.100																			226.300	0.000									
B1A03	0.03	1	0.485	2007-08-01	2007-08-01	3	mown2	weededALL	AAAAA.A	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	41.300	363.300	98.800	0.000										0.000						20.200			108.000			0.600					0.000				70.200																			164.300	0.000									
B1A03	0.03	1	0.485	2007-08-01	2007-08-01	mean	mown2	weededALL	AAAAA.A	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	23.467	389.967	126.233	2.967																																																												
B1A04	0.03	1	0.485	2007-05-01	2007-05-01	1	mown2	weededALL	AAAAA.A	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	3.260	1286.200	72.600	0.000												32.800													122.000									0.000																			1131.400							
B1A04	0.03	1	0.485	2007-05-01	2007-05-01	2	mown2	weededALL	AAAAA.A	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	6.940	1447.700	58.500	0.000												98.400													142.300									0.000																			1207.000							
B1A04	0.03	1	0.485	2007-05-01	2007-05-01	3	mown2	weededALL	AAAAA.A	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.320	447.470	24.300	0.000												13.470													185.000									0.000																			249.000							
B1A04	0.03	1	0.485	2007-05-01	2007-05-01	4	mown2	weededALL	AAAAA.A	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	7.610	664.100	41.900	0.000												102.800													129.800									0.000																			431.500							
B1A04	0.03	1	0.485	2007-05-01	2007-05-01	mean	mown2	weededALL	AAAAA.A	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	4.532	961.368	49.325	0.000																																																												
B1A04	0.03	1	0.485	2007-08-01	2007-08-01	1	mown2	weededALL	AAAAA.A	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	18.400	114.900	19.300	0.000												16.700													98.200									0.000																			0.000							
B1A04	0.03	1	0.485	2007-08-01	2007-08-01	2	mown2	weededALL	AAAAA.A	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	35.500	82.700	14.700	0.000												29.900													32.600									0.000																			20.200							
B1A04	0.03	1	0.485	2007-08-01	2007-08-01	3	mown2	weededALL	AAAAA.A	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	47.900	238.600	26.400	0.000												119.300													115.100									0.000																			4.200							
B1A04	0.03	1	0.485	2007-08-01	2007-08-01	mean	mown2	weededALL	AAAAA.A	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	33.933	145.400	19.200	0.000																																																												
